Id,SalePrice
1555,170459.86126223207
1556,81068.68474283599
1557,109570.17870629033
1558,101249.43329180528
1559,93110.34518424876
1560,114716.2583683034
1561,136154.14067998432
1562,135989.47875298155
1563,134625.80053676706
1564,160343.69263877269
1565,152709.6847878601
1566,271354.43263502105
1567,84084.27677144775
1568,242924.7835481513
1569,124896.71349918534
1570,142470.64453162206
1571,127819.2214340839
1572,143956.92667496973
1573,306448.44438584294
1574,111497.64308329548
1575,271665.1505372873
1576,243178.86582380804
1577,190247.09788466286
1578,139207.41783290353
1579,160055.9085108474
1580,192945.0582052499
1581,149974.81334832904
1582,125847.51199829763
1583,318597.74081421504
1584,238792.59639061373
1585,142173.20157044477
1586,75749.56055289815
1587,153635.9013355498
1588,145626.45643987283
1589,65262.425221971054
1590,127958.23396643766
1591,90882.82545226457
1592,104882.37874256416
1593,125405.29592587949
1594,110419.93111490244
1595,100514.09303459722
1596,255373.08115282207
1597,214192.02271409618
1598,220074.1704648212
1599,186156.2121447569
1600,176194.45050351333
1601,81918.2454348764
1602,110696.45468253706
1603,50026.537630388586
1604,247148.34027449295
1605,251854.9845363116
1606,171911.90391974265
1607,170869.2462002286
1608,209573.66232264845
1609,180851.6143617264
1610,171425.13521688647
1611,142550.58393921022
1612,158604.09279606066
1613,165429.05060066664
1614,119826.60777038062
1615,76247.56362823378
1616,85784.93835472633
1617,89704.6102616333
1618,127890.45290628364
1619,149858.1347039479
1620,159901.5002648136
1621,136242.53667964746
1622,162026.47756772104
1623,287530.62641908386
1624,229249.05752626265
1625,123181.1190255125
1626,160200.80574163861
1627,191379.50628965782
1628,270285.90579369647
1629,185591.75629629
1630,375198.1060819927
1631,235302.5609199215
1632,241429.16659137385
1633,174939.86155570645
1634,180788.78257968993
1635,181618.8283231547
1636,151987.96699180966
1637,181098.08012716402
1638,156654.40825231306
1639,196102.83106030017
1640,246628.96611846788
1641,183644.35946861282
1642,243438.65768740783
1643,221367.56621310578
1644,237048.50780717575
1645,213747.8848040176
1646,156380.69311659542
1647,157045.85129190198
1648,128630.51844569902
1649,141694.71838763682
1650,78130.30163700736
1651,126714.16181116395
1652,110118.41726265973
1653,96208.46010107723
1654,145887.86395317817
1655,144124.82798334822
1656,140780.19587274038
1657,148226.96126953725
1658,140965.72903997058
1659,128605.51126269418
1660,151418.82108543432
1661,439968.7358032714
1662,399406.4825055391
1663,401252.1778944032
1664,537624.0153571157
1665,344502.1316651652
1666,287046.5050707768
1667,408857.6341875786
1668,349341.41649066587
1669,301251.7487189973
1670,337653.7944231564
1671,266454.50572946516
1672,444943.3082388015
1673,289022.4940836517
1674,257178.86448722458
1675,209261.85396721575
1676,187733.64832304098
1677,216171.5032498353
1678,554075.9700969808
1679,381434.64929677534
1680,327853.9263454065
1681,264338.5058895588
1682,288578.76376419736
1683,179998.4661073916
1684,165663.6966689873
1685,173525.10819147414
1686,178555.39769748607
1687,171181.36071405374
1688,187529.71751216802
1689,196569.2667522283
1690,187968.73672121437
1691,173168.5224264587
1692,265054.5714438119
1693,167662.07847325658
1694,184384.5616881454
1695,163275.76477585387
1696,246361.09922580066
1697,168312.803631294
1698,328741.125945295
1699,322644.28920667083
1700,260159.07138601414
1701,263959.90157123737
1702,276261.07554649183
1703,245152.7683675483
1704,277598.0046928247
1705,249644.98600788668
1706,480573.34192391357
1707,223543.1137417667
1708,226960.19296411064
1709,287493.45858979493
1710,235451.67010674108
1711,273270.8762599608
1712,264145.23517601256
1713,291239.5616157765
1714,232864.95439980947
1715,210506.5948814739
1716,162144.684121426
1717,158235.94924089327
1718,135346.25815864108
1719,199526.9269291738
1720,206108.08666288483
1721,161836.78801672618
1722,137869.9777464267
1723,156590.52481877705
1724,222953.10291383966
1725,223763.92327845132
1726,201490.33812969117
1727,146277.1892812087
1728,183877.98984431056
1729,163464.68751850346
1730,158252.14145156633
1731,111815.79238322539
1732,140764.40975391367
1733,118201.06690390354
1734,124654.97048435471
1735,129098.53750786324
1736,121775.39784155483
1737,274228.85656316037
1738,234084.02315546575
1739,281682.10137548007
1740,224248.9581685114
1741,195357.57971719388
1742,170990.32210675816
1743,162482.49926556947
1744,317047.15502169257
1745,240999.71650035036
1746,180832.61711187588
1747,208178.11072459153
1748,256218.78080118925
1749,162861.656303322
1750,115430.66994436955
1751,231361.14210249405
1752,125882.45888545093
1753,140575.86362696794
1754,169695.0967850803
1755,173927.83161042392
1756,141186.40834278375
1757,120164.8692812894
1758,138707.16674999215
1759,174346.06925493767
1760,154431.2061248039
1761,144526.45625194506
1762,176825.92366547658
1763,174692.87775626502
1764,112620.14083433333
1765,174399.40634657675
1766,185784.91615303606
1767,254299.32466102502
1768,149172.75552932872
1769,174913.7082884493
1770,146713.0690356007
1771,120807.20503623693
1772,150867.8806171369
1773,144833.45397351828
1774,135636.24450323495
1775,134107.75460933606
1776,125475.5070651662
1777,117330.2896259378
1778,144979.36640226486
1779,104557.55171165969
1780,154177.9911651366
1781,128009.82282434063
1782,85850.15747920636
1783,147291.92988137563
1784,113174.70454370306
1785,124745.10713078406
1786,141185.04890028047
1787,153646.9554437148
1788,59157.572420646204
1789,103552.68052054677
1790,83842.80658964952
1791,189746.9121061623
1792,155669.75933877155
1793,161419.2725795011
1794,145067.74225737606
1795,132386.47206102993
1796,140426.603994976
1797,127919.84954505389
1798,123180.90428739742
1799,118460.89048316127
1800,127404.86431048671
1801,132174.5246502462
1802,133599.78075633684
1803,146084.29820097447
1804,143779.21397676907
1805,126733.94296720065
1806,128507.35714980033
1807,104812.1812352205
1808,128174.21152640357
1809,128136.97691097159
1810,151603.43038440583
1811,95147.11600842449
1812,102703.8016965644
1813,127614.89811011073
1814,81028.06534558014
1815,44979.64679626279
1816,93666.63811691674
1817,88173.15064639169
1818,158452.8957231804
1819,120619.62155836346
1820,58038.80524811294
1821,118914.34800913812
1822,145192.6191526629
1823,43854.79041048734
1824,148210.03753499757
1825,136191.6036738748
1826,94068.83472520794
1827,111297.9152326571
1828,148384.09085993946
1829,115588.99158405438
1830,153683.17106212972
1831,177581.10324528813
1832,62568.40644326682
1833,155875.77347883635
1834,122041.15664984084
1835,97275.3933122671
1836,135336.04743325635
1837,70508.22984110849
1838,115990.58734455994
1839,88412.82792414364
1840,178695.56657290895
1841,158140.9435009422
1842,80902.4185851899
1843,128521.89003864944
1844,143382.33989896777
1845,163054.95219406032
1846,148789.85238609492
1847,164431.19563751968
1848,63588.78409315841
1849,108919.05820981752
1850,114932.00890146491
1851,154455.62924329893
1852,124475.26245814459
1853,127074.3111209115
1854,162822.98201516445
1855,149364.58748915192
1856,222250.16598800078
1857,129768.89527047345
1858,146815.6130008079
1859,118111.4026749839
1860,152383.31545470332
1861,116089.58436698206
1862,243556.78850489686
1863,242861.83027348923
1864,252570.54027929629
1865,347828.0234988686
1866,337074.43770137633
1867,239711.54027406845
1868,278646.8281713826
1869,204171.5378786391
1870,250467.9005352751
1871,237785.02629292494
1872,173125.6845891271
1873,234477.63216806808
1874,143299.06857835408
1875,206636.24085493162
1876,200657.198980201
1877,206396.98522216926
1878,202735.14244304108
1879,139113.60501928418
1880,128610.10101398054
1881,230585.00598964252
1882,248474.8226459796
1883,190417.5428210088
1884,212333.5829736816
1885,221722.62157465355
1886,280228.0209109943
1887,213933.32233914195
1888,269295.87699905114
1889,171535.97754459167
1890,124670.23720426844
1891,145611.51782446489
1892,86015.56188499912
1893,118989.94144732878
1894,120152.53919997388
1895,107979.09941133404
1896,124340.96795546851
1897,157813.91910302293
1898,105198.26143268071
1899,148366.12761102774
1900,137490.41441170985
1901,202509.1743723767
1902,146609.02885873697
1903,206293.45012722572
1904,143329.68114893214
1905,192825.14369116572
1906,158574.00967379694
1907,224177.33101160184
1908,114796.16371353113
1909,135925.84329742476
1910,121050.15182939549
1911,229075.84671150762
1912,310772.1633797549
1913,123195.38428919896
1914,75007.40071450413
1915,237538.08384360868
1916,57719.743003388445
1917,255474.51502673177
1918,138219.08415551434
1919,169423.4517354078
1920,143079.9556845244
1921,406362.7584264491
1922,320827.7818031416
1923,206932.76413511866
1924,212817.6099614274
1925,173905.8523681017
1926,432203.703385017
1927,137343.4887113773
1928,160355.53032695412
1929,132511.40214597346
1930,132347.4499312863
1931,148477.76880171688
1932,131724.44743909524
1933,173794.74158276952
1934,183776.43764862113
1935,167189.9264162869
1936,197083.73622633886
1937,177722.68520751587
1938,180659.97755135142
1939,248677.8017856972
1940,181048.54394331743
1941,182448.29614074863
1942,186499.1571172922
1943,191859.88438764165
1944,342470.88995632756
1945,387716.626615614
1946,116468.76448123026
1947,332453.9144409889
1948,134419.11121255712
1949,230613.1952013224
1950,183422.37699935702
1951,259699.6271672652
1952,220613.6590391205
1953,162164.5256941488
1954,184898.78563635855
1955,143898.8922774265
1956,277363.7541689977
1957,160417.8964236661
1958,308564.91099133564
1959,135067.18439202657
1960,113699.76207999377
1961,123725.9526908225
1962,102291.61383928008
1963,99892.09265307436
1964,111732.97648101473
1965,142089.3364730839
1966,146312.56088947513
1967,315725.50897552574
1968,419731.1464104688
1969,385644.3570991405
1970,392923.6062221524
1971,455659.38651055045
1972,384081.87144482124
1973,252342.7097179782
1974,322530.89505005523
1975,616989.5315653358
1976,279735.5527914099
1977,419863.7340115861
1978,373045.66721281566
1979,338559.38743564417
1980,193585.98729500241
1981,367221.90589927597
1982,239123.6458489186
1983,217816.5597976825
1984,155951.60978293195
1985,201183.3429117195
1986,217834.06995778662
1987,171685.92701804463
1988,179157.9369985624
1989,191678.03749650499
1990,216738.5082920819
1991,234759.99679077335
1992,228283.00369254814
1993,166132.6277306275
1994,224918.62172883184
1995,181343.96379551137
1996,284134.00798462634
1997,333050.0209084163
1998,351579.0990579013
1999,276468.4209415251
2000,295471.79834791145
2001,288827.7078952826
2002,241795.17183760242
2003,254563.23250485503
2004,288594.2095269753
2005,240024.0697965027
2006,219153.36420207153
2007,257433.27974439802
2008,227970.9615755625
2009,189617.0448212774
2010,190637.7459261328
2011,146234.09052658928
2012,170382.15102014554
2013,182794.6323528389
2014,170337.99087713467
2015,190575.00489099612
2016,190458.17884255623
2017,193155.13903915553
2018,127273.49220488951
2019,138289.01648221508
2020,114906.59982545205
2021,118444.08896896944
2022,190848.05171072713
2023,140166.46926663312
2024,235831.78711161402
2025,368996.5747275561
2026,175588.99143436644
2027,160933.99744940156
2028,146027.26756891265
2029,174625.7539124586
2030,301443.1762770078
2031,283916.9694918643
2032,286881.8988588812
2033,268880.5633255611
2034,169249.81875917164
2035,224393.77259078357
2036,176500.47248138968
2037,196250.9841354502
2038,343200.04625559144
2039,219322.09625175784
2040,150218.22628417274
2041,290585.5998523175
2042,217809.0099706328
2043,184891.10863346394
2044,150799.45523171144
2045,213987.9373246807
2046,139904.24755145187
2047,144318.3427867123
2048,136496.93623461228
2049,144384.91179019748
2050,170803.26420369736
2051,98795.65859428453
2052,138390.18047109252
2053,141394.5801474404
2054,86398.79554319188
2055,144081.2077782006
2056,141585.12195910208
2057,113167.24898288446
2058,222562.12879272486
2059,139448.93335251603
2060,181731.2667825828
2061,172388.41131116083
2062,131995.88266436057
2063,115679.17101703644
2064,137081.0991583691
2065,129129.17463784553
2066,175428.56361898634
2067,99810.07323359216
2068,125488.3892729461
2069,89011.74083688013
2070,115579.19669939726
2071,87283.18656104573
2072,134126.3593568653
2073,138931.44874156668
2074,185783.8181014709
2075,147812.61277655012
2076,97193.69416740377
2077,157978.5505207794
2078,127145.27020529057
2079,137424.73253216926
2080,114039.72086627694
2081,120891.11654488993
2082,129445.77933467264
2083,148199.7281918481
2084,111512.21412057495
2085,135607.2259232185
2086,143431.6778217103
2087,121903.3124249918
2088,109771.24713319642
2089,64951.95074998793
2090,137598.8362323605
2091,118247.79990968511
2092,120715.27504085837
2093,121307.07101179738
2094,118450.48615636902
2095,153901.20466524453
2096,78713.15361522051
2097,95384.8570949296
2098,140701.7683538492
2099,46053.104618680685
2100,81166.40887280353
2101,105821.35698943216
2102,129584.90269420773
2103,113397.98131966227
2104,128593.8233656138
2105,130121.59283483219
2106,38651.96556971431
2107,184128.40533527412
2108,110769.03472166436
2109,115743.42643486995
2110,137851.68096806627
2111,108661.78264437443
2112,149994.53316989422
2113,124767.58206067244
2114,106389.02678070734
2115,160098.95060804952
2116,117194.08914270702
2117,156523.3224844695
2118,107025.42766270498
2119,111490.75967647255
2120,114393.25970889552
2121,78902.51863773445
2122,123108.12561104815
2123,80940.59842774043
2124,151503.02054775122
2125,114651.17633543229
2126,161297.9958262411
2127,159107.96717798067
2128,126949.12403022779
2129,93690.05309923031
2130,136333.0985311983
2131,135310.02446160483
2132,110144.8798973938
2133,126401.73106782524
2134,118105.98159098909
2135,78998.00613293875
2136,73475.39040213461
2137,121089.82325153894
2138,146436.16240986023
2139,150544.54814941977
2140,145242.29581078494
2141,152326.9129435276
2142,123276.1821660582
2143,152020.41920101954
2144,111771.76696631665
2145,143787.00510594726
2146,185271.22580701218
2147,144380.79043270048
2148,150635.0467753311
2149,145529.6823510582
2150,242392.43152228012
2151,117366.19405148376
2152,212424.65498038288
2153,156126.37387001966
2154,102215.34478261297
2155,134530.6097606148
2156,261316.77304642164
2157,227220.77292210076
2158,223883.43945054253
2159,220019.4922255667
2160,174418.0527081908
2161,236832.35827258654
2162,448239.41412808816
2163,393585.9192345593
2164,226890.56174050388
2165,197633.7925539788
2166,151880.87162308552
2167,221348.27649540006
2168,213686.0694164518
2169,200640.95607882363
2170,235252.52322529574
2171,158197.3263370639
2172,133247.38684754228
2173,156280.2793048228
2174,224083.85523965632
2175,278092.975748659
2176,298942.50916718383
2177,242134.05174524197
2178,208552.57052028136
2179,144367.1526466257
2180,186435.77273591098
2181,187130.73588091458
2182,218930.87730712205
2183,192202.2365260537
2184,121633.92785621353
2185,163838.49322662456
2186,139469.94227929096
2187,146260.8332441143
2188,158319.34261414988
2189,285259.74478840677
2190,78217.13557226895
2191,81977.27610076476
2192,83982.68649201124
2193,119201.20760254034
2194,97596.13955098398
2195,99684.651116488
2196,100568.49379461868
2197,108213.15519636587
2198,165728.67126216576
2199,194402.17864177137
2200,144395.6703875862
2201,146341.95247996287
2202,228918.33334332792
2203,129038.71151502455
2204,197106.91204550775
2205,112274.18198949269
2206,105204.29924128167
2207,257191.88114231627
2208,263228.388687834
2209,236049.08966117437
2210,116967.9144094145
2211,123820.4862337742
2212,117769.97054585464
2213,116235.21478640274
2214,125407.28915271921
2215,107440.20765754698
2216,141346.84391842465
2217,21834.862213934863
2218,89676.46848955583
2219,80563.02068663923
2220,64471.073035061345
2221,286860.7195745221
2222,252260.31132306857
2223,301475.08458904445
2224,226665.53739214476
2225,101666.89554578843
2226,227107.81860378932
2227,205547.34983552684
2228,289117.3226965278
2229,251529.20603107812
2230,173078.40806610393
2231,218235.79085676195
2232,152203.25867283938
2233,179509.2011840239
2234,260473.44524299397
2235,199146.8104390638
2236,297011.84266781295
2237,369995.48581616685
2238,200108.39026001902
2239,145306.40226789808
2240,160959.61691978358
2241,173783.9295589275
2242,123415.03736864422
2243,129069.62218053058
2244,103391.21840056957
2245,94372.5560928648
2246,152143.98668441892
2247,97415.2635592932
2248,129868.62974254278
2249,132214.03655588275
2250,137238.42101500364
2251,103525.60276271512
2252,167860.12412258566
2253,161349.98689446508
2254,163555.77248725435
2255,186640.53596955579
2256,179304.30091915216
2257,209915.5543681404
2258,161884.70779167596
2259,174494.32429615193
2260,130103.90794537138
2261,181442.19421013878
2262,207214.37664292043
2263,352552.38652377296
2264,590948.2873558975
2265,154322.414681123
2266,304333.85533575405
2267,442121.9404116735
2268,455474.5275321879
2269,170473.6501293974
2270,178567.38529223963
2271,213634.84536357524
2272,190998.475394372
2273,154947.55227347868
2274,189557.0098874374
2275,170723.83054550452
2276,186543.57702640002
2277,179643.8294703064
2278,152080.13409887475
2279,125822.21682616964
2280,129074.96997498913
2281,156488.2037157261
2282,177987.0081657654
2283,112656.99400965688
2284,114014.0271918869
2285,144520.72065874757
2286,126860.43753306859
2287,350499.82306133467
2288,316299.0895346331
2289,348453.78320556344
2290,487590.93827676564
2291,333640.7433620606
2292,451249.2194752987
2293,479262.9606164589
2294,426321.0325732043
2295,501390.93920211436
2296,261345.86490990312
2297,319926.8219205051
2298,368726.6357201027
2299,415159.12442972057
2300,345676.3971289833
2301,287625.7246278022
2302,246340.35506257342
2303,235588.77734945313
2304,247250.100003466
2305,205144.216782703
2306,199189.75547856741
2307,203194.8406795538
2308,213268.642679291
2309,285928.7724565932
2310,222206.4522072947
2311,198016.98261538
2312,181860.39946135387
2313,174471.13408966697
2314,170299.2821175818
2315,171967.64491422
2316,197657.023175249
2317,204151.94310506352
2318,187506.27252616602
2319,175893.33341837695
2320,176340.70117046195
2321,228896.10675456477
2322,178309.823281481
2323,187403.36072346824
2324,184742.59651411683
2325,206641.5366186467
2326,167924.10187423418
2327,213119.21654280229
2328,235371.03151171017
2329,189207.21146515853
2330,180988.89741823712
2331,380039.87531890854
2332,383352.9676472414
2333,319103.34431078844
2334,258452.38869998849
2335,266488.1505544373
2336,330331.4220407857
2337,212400.30473078464
2338,262196.3909750708
2339,226980.33032631024
2340,419931.0032323811
2341,198563.44203580733
2342,254423.08358971865
2343,243101.3426318397
2344,248397.80235007915
2345,226019.057081396
2346,208291.11109812837
2347,197453.0497268965
2348,248250.94563319135
2349,175261.70662893026
2350,330256.4713821695
2351,257490.91494033887
2352,254611.02971404325
2353,231150.27045712507
2354,131532.84898781762
2355,144016.27476399526
2356,149573.1039562459
2357,192119.31864522005
2358,193014.74767666965
2359,129744.1142014827
2360,118269.3848811838
2361,141547.38524341607
2362,297561.44720211386
2363,130007.29523928052
2364,148699.2247393064
2365,234355.38646029215
2366,167242.17849296096
2367,194026.07672879743
2368,197399.0621213109
2369,208122.20799060026
2370,177787.64902534362
2371,173283.50603563423
2372,203911.76083013395
2373,304599.2044052801
2374,315194.8512265587
2375,279426.5835922702
2376,257542.3580866339
2377,374257.42323259125
2378,144363.83356377252
2379,202282.92519372006
2380,148051.3933947432
2381,163453.08123659453
2382,187512.52150945837
2383,192042.77542925408
2384,252119.61138082817
2385,160026.430083393
2386,128022.865491033
2387,130430.52143402342
2388,101860.62322814626
2389,123525.76501354361
2390,148512.60053110876
2391,143058.31277199442
2392,118291.68509222726
2393,163681.53751089168
2394,138991.69232452623
2395,224391.40570556093
2396,147538.8933536912
2397,200404.960527284
2398,130739.75886573188
2399,64715.00441820227
2400,63266.78017828619
2401,111842.6049701839
2402,143622.90604120074
2403,128201.15009162606
2404,171973.23790995133
2405,160808.77386159403
2406,140867.04304991878
2407,130975.2341975439
2408,144728.3701968127
2409,121822.14193620282
2410,173721.11932010818
2411,116305.18261384666
2412,133881.12314817018
2413,128937.1475222138
2414,142633.67561781363
2415,127276.17351478765
2416,124565.67372465561
2417,135121.45913433275
2418,126774.2562283017
2419,115975.14762682229
2420,118595.24751451025
2421,147158.89900621594
2422,111897.44392273812
2423,137209.73271101966
2424,167062.41611365418
2425,151278.656359223
2426,126833.47717560722
2427,146460.36583839703
2428,171812.23565961779
2429,115731.63775455582
2430,131892.5667268891
2431,105651.66929050541
2432,150912.25226776538
2433,141691.2462678372
2434,149923.98508877878
2435,153108.39337500703
2436,105203.6979605874
2437,125250.77264413092
2438,130262.3110434775
2439,102240.56971410762
2440,128647.11832141859
2441,88366.45869095136
2442,100290.4414491816
2443,128426.07438611587
2444,133449.80714826475
2445,85541.8580273715
2446,125496.47618298761
2447,183297.79776482272
2448,142639.73613816593
2449,107935.79504963469
2450,143755.38260606746
2451,125114.64406914705
2452,183661.02170111958
2453,95578.55850896532
2454,112042.90426051524
2455,135034.63742289416
2456,127479.99079089655
2457,135133.9999574291
2458,126458.74164175784
2459,113131.80085706622
2460,137118.53363778893
2461,128278.04939050363
2462,135188.9417942889
2463,132478.33656523487
2464,196998.74747413216
2465,161149.2063346435
2466,90516.20910085975
2467,138291.25831602144
2468,112822.57183958829
2469,114821.58561554465
2470,200123.84014652288
2471,212522.71339708034
2472,158672.4707882855
2473,100645.36050513518
2474,83129.31399798453
2475,220373.8574014002
2476,110361.46287034686
2477,131094.9284499224
2478,160239.1866223066
2479,115059.43004295585
2480,163648.88071865911
2481,123903.67891827736
2482,120828.58277526661
2483,116002.21421308992
2484,133858.23554517239
2485,127491.20854992705
2486,184621.3239367711
2487,156881.84515759395
2488,164826.45505603493
2489,150066.44172939172
2490,146706.74158755824
2491,90458.88702567473
2492,182489.14422639547
2493,212152.2841624332
2494,129684.9326515504
2495,108757.9313011899
2496,254445.48033822136
2497,151946.4203949836
2498,115872.62202521347
2499,81787.35258228354
2500,132918.27057995243
2501,127671.65940838934
2502,144475.31794551172
2503,95944.1031872701
2504,219900.17931538878
2505,219828.66441278873
2506,251326.13215401146
2507,358630.6608898919
2508,248094.42392889207
2509,215244.83737648514
2510,219723.56358112275
2511,173552.26364997172
2512,195782.0100308997
2513,209616.28549945576
2514,228297.4773835629
2515,142519.05959081213
2516,173997.05299818915
2517,145355.4231652694
2518,149705.06946316356
2519,234102.944007411
2520,216928.95806637962
2521,189175.84755289054
2522,229149.08370550038
2523,115660.45697878867
2524,151344.6597735296
2525,149642.3743264074
2526,134449.66209857393
2527,130232.3366092982
2528,120200.81225914575
2529,126733.07177349462
2530,116517.97928920083
2531,265360.3288672692
2532,214349.39969525381
2533,200620.2187744783
2534,225484.24898438054
2535,280759.34502478375
2536,214035.1382262435
2537,244703.07855887737
2538,173826.76147696027
2539,176580.15231670722
2540,169251.03563698803
2541,170682.38145289815
2542,167798.2804590546
2543,125044.80998954127
2544,110305.58491157123
2545,121550.8913037461
2546,110926.65624003712
2547,137629.2740859908
2548,141995.2310419785
2549,171929.36962111262
2550,852887.5067225307
2551,141735.18951289819
2552,116058.49092335091
2553,62137.83162988697
2554,98088.89955587297
2555,108875.38421534719
2556,123241.00302719662
2557,80613.01494263968
2558,149952.39499529096
2559,137594.62706339275
2560,150175.54047982275
2561,147423.74314597846
2562,140706.36238055746
2563,138423.02360192276
2564,199193.66261092035
2565,152965.61882280026
2566,187706.62630984624
2567,140532.80065679626
2568,200706.40804506827
2569,216144.69773013404
2570,123639.55160489773
2571,177033.40849889308
2572,198184.50673606675
2573,200937.65061138233
2574,316405.74222517887
2575,139676.31299385088
2576,129864.92834328528
2577,151738.13126851592
2578,75414.4279432832
2579,68181.17359320247
2580,119307.27644229404
2581,139830.3658749324
2582,125323.11005394469
2583,368356.58181109856
2584,177615.40413569473
2585,210928.55137997205
2586,243132.5415214912
2587,207393.80132496994
2588,147835.5903151129
2589,145537.53096138313
2590,242669.23569694284
2591,256727.90492738943
2592,229855.522677916
2593,258220.61798290882
2594,173968.01715764462
2595,214158.13283253892
2596,285342.4270142165
2597,178993.8371877245
2598,266533.7797602676
2599,394136.0662620427
2600,136200.137564842
2601,140284.3127451379
2602,84989.58889394002
2603,96422.83249611902
2604,93484.55943816187
2605,75559.30553051026
2606,152908.7905126065
2607,188612.47005453607
2608,186911.5215151755
2609,159604.9786610914
2610,135091.33020024662
2611,93430.38974388363
2612,137529.95594736637
2613,137148.98969432115
2614,134707.4489483602
2615,152478.78344084337
2616,157097.2216721871
2617,172325.3902602561
2618,252191.8434232388
2619,191897.0043596983
2620,187924.96328521532
2621,172784.2013751452
2622,192453.1770463301
2623,252826.42149670978
2624,303519.37148587155
2625,331276.11840239144
2626,181188.00783770293
2627,132809.73969118914
2628,454688.3355665935
2629,543169.7769091422
2630,362045.0178058176
2631,497436.35904099577
2632,404804.57075956924
2633,321973.72239631834
2634,469727.8502397309
2635,167702.09303526595
2636,188117.10126057622
2637,182605.4140973155
2638,258694.06010570127
2639,188528.67055288615
2640,154975.7568737869
2641,103173.04687415074
2642,190354.70603721496
2643,104849.09867298862
2644,125224.54494018585
2645,114200.47773792637
2646,89668.87293417612
2647,108157.1306705401
2648,146498.39155673343
2649,144926.53862795111
2650,137618.23209185316
2651,140937.04006538505
2652,418163.32929582463
2653,253956.5437488148
2654,292820.85670612915
2655,407342.72951831185
2656,314255.5679008487
2657,338986.7822131455
2658,338109.3993721419
2659,311723.611018921
2660,335190.56301222165
2661,372247.1740667786
2662,375608.95745772053
2663,260329.33865250472
2664,286241.1006505417
2665,333450.74734434555
2666,308964.7531302138
2667,164828.81239419224
2668,170941.6824042852
2669,174026.20552113585
2670,262046.28838773153
2671,176939.1971897446
2672,205877.13399776694
2673,212192.23850324488
2674,225440.6879118565
2675,166777.66142179104
2676,196621.38009145172
2677,207821.32081847586
2678,282717.29240363673
2679,283576.35193301114
2680,298513.80755777174
2681,418229.7673428135
2682,347803.18203606707
2683,585025.8289633705
2684,321384.86843637034
2685,316073.02429291763
2686,253030.41339493904
2687,337043.59263130877
2688,202391.82651002845
2689,198599.99287816507
2690,407149.5302159458
2691,201225.30551817254
2692,137456.41355401877
2693,188293.72573477076
2694,134702.45714804804
2695,183990.8049543545
2696,182884.17961934785
2697,185689.48101782112
2698,247170.6724143119
2699,172141.7253492115
2700,150315.8803766108
2701,155567.63806902245
2702,128647.69160790923
2703,114144.56943017954
2704,143387.6184439592
2705,125043.94354459736
2706,116916.84765826426
2707,132871.29301612952
2708,124358.7295395364
2709,121053.99617997654
2710,128950.51389368527
2711,260363.20060506323
2712,337091.33894395526
2713,167542.66473397275
2714,150989.4115725344
2715,168604.62645799425
2716,149392.99486113104
2717,200425.90324683653
2718,223520.80320794773
2719,148279.60282848688
2720,166662.31698005466
2721,141289.67482261575
2722,155861.57862186784
2723,154009.68352489307
2724,138282.0420322199
2725,126955.54087595837
2726,154813.43448636736
2727,184822.15857143138
2728,169652.98376100717
2729,159460.6176171878
2730,150439.5125756144
2731,130659.9344114581
2732,135291.47442012848
2733,160672.0085861987
2734,146804.9293244067
